0.39746093	0.41290326	0.40967741	0.42069892
0.42001953	0.42010755	0.42322583	0.41427421
0.41572265	0.40812902	0.42101078	0.41903228
0.41679687	0.43010754	0.42688174	0.41962366
0.42646484	0.40677413	0.42059140	0.42099466
0.42646484	0.41956992	0.42290325	0.42384948
0.41894531	0.42365593	0.42043013	0.42688174
0.39746093	0.43118281	0.43080644	0.42817206
0.43613281	0.42692475	0.42782797	0.42750539
0.41035156	0.42258067	0.42903227	0.42580647
0.42324218	0.42559142	0.43150539	0.42771506
0.43398437	0.42967743	0.42746238	0.43178491
0.40820312	0.42258067	0.42311830	0.42930107
0.42861328	0.42634410	0.43086023	0.42736563
0.43505859	0.43363442	0.42507529	0.42770967
0.41894531	0.44731183	0.42526884	0.42768816
0.42324218	0.41741938	0.43349461	0.43091402
0.43398437	0.43058066	0.42741937	0.42867746
0.43183593	0.43010754	0.42795701	0.42284946
0.42646484	0.42365593	0.42677421	0.42809143
0.42646484	0.43208603	0.42810754	0.42833337
0.42968750	0.43010754	0.42365593	0.42311830
0.41572265	0.42419357	0.42473120	0.42865591
0.44150390	0.43221502	0.42668819	0.42734408
0.43720703	0.45698924	0.43118281	0.42903227
0.42109375	0.42354841	0.42860217	0.43048391
0.42539062	0.42984948	0.43025808	0.42981724
0.42431640	0.42258067	0.43602151	0.43172044
0.42646484	0.42559142	0.42365593	0.42768816
0.40927734	0.43040857	0.42877421	0.42954840
0.42539062	0.43118281	0.43225808	0.42903227
0.42216796	0.42537636	0.42580647	0.42801074
0.41894531	0.43139786	0.42593545	0.42835483
0.43935546	0.43440861	0.43709678	0.42903227
0.43398437	0.42956991	0.42430109	0.43088712
0.42216796	0.42455916	0.42946238	0.42874197
0.43828125	0.43225808	0.43440861	0.42822580
0.42109375	0.42924733	0.42150540	0.42782258
0.42216796	0.42344088	0.42888169	0.42935485
0.42968750	0.42258067	0.42741937	0.43360219
0.42216796	0.42698926	0.42220430	0.42983875
0.42431640	0.42645163	0.43240861	0.42945165
0.41679687	0.43440861	0.42849464	0.43602151
0.43076171	0.43086023	0.42295703	0.43276886
0.42646484	0.42262368	0.43427958	0.42688174
0.39960937	0.40215053	0.43387098	0.43118281
0.42968750	0.43473119	0.43112907	0.43005380
0.42646484	0.42619352	0.43000001	0.42762370
0.41572265	0.43655915	0.44247312	0.43091402
0.43720703	0.44064517	0.43231182	0.43005380
0.42646484	0.42722582	0.43402152	0.43154840
0.41894531	0.43010754	0.44193549	0.43440861
0.45439453	0.44473118	0.44833335	0.44215054
0.45761718	0.44060215	0.44522581	0.44794626
0.44472656	0.42688174	0.44032258	0.45645160
0.44042968	0.45451617	0.45333333	0.44938173
0.45976562	0.44266667	0.45397853	0.45230112
0.45332031	0.46129031	0.44301075	0.44381723
0.45546875	0.45000000	0.45333333	0.44965057
0.46621093	0.44911828	0.44969892	0.45180644
0.45332031	0.45161290	0.44354839	0.44865593
0.44257812	0.47344083	0.45424737	0.44954304
0.45224609	0.45101075	0.45172042	0.45153765
0.46943359	0.45053763	0.45161290	0.44435486
0.45546875	0.44720430	0.45327959	0.45045700
0.46728515	0.46073122	0.45040860	0.45204300
0.46943359	0.43440861	0.45000000	0.44973120
0.44472656	0.44376344	0.45381722	0.45220432
0.45546875	0.45475273	0.44735484	0.45258064
0.42968750	0.44516129	0.43655915	0.44435486
0.45546875	0.44483871	0.46397848	0.45223121
0.44794921	0.45625810	0.44982795	0.45605378
0.45224609	0.47956991	0.47688174	0.45161290
0.48554687	0.45483870	0.46612906	0.46319894
0.46298828	0.46774196	0.45991396	0.46326880
0.46513671	0.45376343	0.47365593	0.46639785
0.44472656	0.45688171	0.46908607	0.45989251
0.45869140	0.46412906	0.46460213	0.46144089
0.46406250	0.46559143	0.50483870	0.45779571
0.45546875	0.45064516	0.47150540	0.46198925
0.45654296	0.46081719	0.45763444	0.46346235
0.45009765	0.45161290	0.47634410	0.46182794
0.44365234	0.45548386	0.45666670	0.46112909
0.46298828	0.46305379	0.46017203	0.46195697
0.47265625	0.46774196	0.46075267	0.46424732
0.45976562	0.45741934	0.45725808	0.46024193
0.50166015	0.46081719	0.46197853	0.46147313
0.48984375	0.48172044	0.46182794	0.46021504
0.46835937	0.48279571	0.45602149	0.46180109
0.46083984	0.46756987	0.46365594	0.46435489
0.46406250	0.46559143	0.46344084	0.46505379
0.44365234	0.45537633	0.45446238	0.46349463
0.44794921	0.46227960	0.46088171	0.46086025
0.46083984	0.46236557	0.46881723	0.46317205
0.46191406	0.45290327	0.45698924	0.46142473
0.44902343	0.46421508	0.47006454	0.46273117
0.45117187	0.46666669	0.46344084	0.46747312
0.45761718	0.45247311	0.45392475	0.46166667
0.45117187	0.46593551	0.46378498	0.46090326
0.46943359	0.46021504	0.47526884	0.46424732
0.45546875	0.46516132	0.45946235	0.46303763
0.47265625	0.46219353	0.47361288	0.46874194
0.45869140	0.48172044	0.46935486	0.47204303
0.48232421	0.47784948	0.47860217	0.47467746
0.46943359	0.47329034	0.48058066	0.47801074
0.47480468	0.47419357	0.47311830	0.47822580
0.47050781	0.48344087	0.48258066	0.47822580
0.46621093	0.46843013	0.48363442	0.47922582
0.47910156	0.46774196	0.47526884	0.48064517
0.48232421	0.48322582	0.48806452	0.48115592
0.47265625	0.47204303	0.47832260	0.47604303
0.46835937	0.48064517	0.46075267	0.47849464
0.48769531	0.48537635	0.48623661	0.47680106
0.49199218	0.47247314	0.47789249	0.48055915
0.46728515	0.47419357	0.47526884	0.47419357
0.48125000	0.47688174	0.47747311	0.47731184
0.48769531	0.47470970	0.47759141	0.47794623
0.47695312	0.48602151	0.47419357	0.46854839
0.48876953	0.48021507	0.48274192	0.47723121
0.47373046	0.47372045	0.47559137	0.47797851
0.46943359	0.46989250	0.47849464	0.47607526
0.48662109	0.47387099	0.48231182	0.47752690
0.47587890	0.47105374	0.47587099	0.47794623
0.46191406	0.46451616	0.47096776	0.47526884
0.48125000	0.49000005	0.48075270	0.48134412
0.48769531	0.47690324	0.47840862	0.47936563
0.46943359	0.49354839	0.46774196	0.47016134
0.46083984	0.47516131	0.48091402	0.47779569
0.47587890	0.48283872	0.47591400	0.47783870
0.47910156	0.48172044	0.47096776	0.47688174
0.50810546	0.48473119	0.48091402	0.47615594
0.47158203	0.48533334	0.47662367	0.47937636
0.44902343	0.47956991	0.47311830	0.47284946
0.47587890	0.48494625	0.48575267	0.47701616
0.48984375	0.47952690	0.47752690	0.47782797
0.47373046	0.50860214	0.46021504	0.47204303
0.46728515	0.47376346	0.49032258	0.48099465
0.49306640	0.48683872	0.47922582	0.47816128
0.45869140	0.47419357	0.47688174	0.46854839
0.45976562	0.47290320	0.47854843	0.48091402
0.48125000	0.48258066	0.47507529	0.47841935
0.48017578	0.49032258	0.49032258	0.47526884
0.47802734	0.47204303	0.48430109	0.47532258
0.47802734	0.48296775	0.47526884	0.47875270
0.47802734	0.47419357	0.48548388	0.47795701
0.45869140	0.46774196	0.48263444	0.47758064
0.48554687	0.48215055	0.47561292	0.47826881
0.48554687	0.48709678	0.49946241	0.47392473
0.48125000	0.47182793	0.47462368	0.47591400
0.47695312	0.47526884	0.47554841	0.47795701
0.48232421	0.47849464	0.48333334	0.47956991
0.48447265	0.47129030	0.47451610	0.48016128
0.48554687	0.47974195	0.47905378	0.47837634
0.47695312	0.47096776	0.48010754	0.48306455
0.47910156	0.46989250	0.47494626	0.47787637
0.46513671	0.48262367	0.47767744	0.47805376
0.48339843	0.48172044	0.48978495	0.48064517
0.47695312	0.47118282	0.47478494	0.47604842
0.43828125	0.47565588	0.47726879	0.47896776
0.46191406	0.47526884	0.49086022	0.48844089
0.49091796	0.47720427	0.47134408	0.47881722
0.47050781	0.47677421	0.47963442	0.47716131
0.46943359	0.49462366	0.47473120	0.48252687
0.47050781	0.47591400	0.47112903	0.48013443
0.47265625	0.48172044	0.47832260	0.47622580
0.48447265	0.48387098	0.47634410	0.48225808
0.48232421	0.49075269	0.47037639	0.47854843
0.47802734	0.47660217	0.47967743	0.47824730
0.46406250	0.48387098	0.47526884	0.48413982
0.47050781	0.47709679	0.47317204	0.47838711
0.45976562	0.47561292	0.47924733	0.47897853
0.47802734	0.49569892	0.47150540	0.47500000
0.48447265	0.48354840	0.47693548	0.48126344
0.46406250	0.48051614	0.48451614	0.47841935
0.48125000	0.48172044	0.49892477	0.47822580
0.47695312	0.48096776	0.48053765	0.47693548
0.47158203	0.47294626	0.48021507	0.47863440
0.45224609	0.47419357	0.47150540	0.47983875
0.47587890	0.48107528	0.48037633	0.47637100
0.47480468	0.47264518	0.48195700	0.47733335
0.47158203	0.48387098	0.47419357	0.48145160
0.47695312	0.48516135	0.47881722	0.48166666
0.47373046	0.47122578	0.47843012	0.47767744
0.48125000	0.47526884	0.47526884	0.48118281
0.46621093	0.47838711	0.48424730	0.47836022
0.46406250	0.47075266	0.48180646	0.47717204
0.46728515	0.46666669	0.47419357	0.47284946
0.46191406	0.48086023	0.48059139	0.47860217
0.48447265	0.47221508	0.48025808	0.47767744
0.46513671	0.47419357	0.48494625	0.48360214
0.49199218	0.48139786	0.49021506	0.47857527
0.47480468	0.47225809	0.47987098	0.47739787
0.46943359	0.46881723	0.48548388	0.47768821
0.45439453	0.47935485	0.48252687	0.47889785
0.53496093	0.47883872	0.48066668	0.47796778
0.48232421	0.47741937	0.48172044	0.47634410
0.47587890	0.48225808	0.48193550	0.47903227
0.48339843	0.48103227	0.47617206	0.48022575
0.46406250	0.47741937	0.48279571	0.47150540
0.50273437	0.47946238	0.48301076	0.47795701
0.46621093	0.48412904	0.47567744	0.48030109
0.48554687	0.47096776	0.46720433	0.47258067
0.48125000	0.47967743	0.48134412	0.47733869
0.50166015	0.49247312	0.48058066	0.47782797
0.46621093	0.47526884	0.47150540	0.47849464
0.47587890	0.48000001	0.48080644	0.47819895
0.47265625	0.48391399	0.47518281	0.47833337
0.47910156	0.47311830	0.45698924	0.46989250
0.48662109	0.48000001	0.48215055	0.47865591
0.46083984	0.47845163	0.47501077	0.47960214
0.51884765	0.46236557	0.47258067	0.47284946
0.48125000	0.47526884	0.47892475	0.47739248
0.48125000	0.48245162	0.47634410	0.47818284
0.45332031	0.49462366	0.47311830	0.47069892
0.47480468	0.47419357	0.48231182	0.47661294
0.47910156	0.48184947	0.47507529	0.47854843
0.46513671	0.49892477	0.46827960	0.47419357
0.47158203	0.47215056	0.48327960	0.47782258
0.48017578	0.48266668	0.47677421	0.47770967
0.63701171	0.47741937	0.47903227	0.47715053
0.46835937	0.46956992	0.48397850	0.47862906
0.47802734	0.48339786	0.47311830	0.47748389
0.46513671	0.51397848	0.47849464	0.47365593
0.47910156	0.47150540	0.47973117	0.47596778
0.48017578	0.48301076	0.47286024	0.47775273
0.47910156	0.49462366	0.46612906	0.47446241
0.48125000	0.47311830	0.47919359	0.47623658
0.48447265	0.48270969	0.47976346	0.47775273
0.47265625	0.47741937	0.48010754	0.47338714
0.46406250	0.47182793	0.47440862	0.47922043
0.49414062	0.48107528	0.47681722	0.47795701
0.47158203	0.48387098	0.51075267	0.47822580
0.51025390	0.47419357	0.47451610	0.47674732
0.43935546	0.48176345	0.47421503	0.47979574
0.47480468	0.49462366	0.48978495	0.48360214
0.47587890	0.47182793	0.47564516	0.47938175
0.47802734	0.47888169	0.47488174	0.47843012
0.48125000	0.47956991	0.47688174	0.48037633
0.49199218	0.46860213	0.47290320	0.47940864
0.46621093	0.47724733	0.47883872	0.47943010
0.47158203	0.48924732	0.47849464	0.48844089
0.48017578	0.47258067	0.47483873	0.47677421
0.48769531	0.48468818	0.47825808	0.47747311
0.48984375	0.49139785	0.49032258	0.48387098
0.48769531	0.47537636	0.47263441	0.47838711
0.47695312	0.47733335	0.47821507	0.47844085
0.47480468	0.48709678	0.47849464	0.47822580
0.46191406	0.47322583	0.47360219	0.47717742
0.48447265	0.48911828	0.47722582	0.47878494
0.47373046	0.47956991	0.48279571	0.48279571
0.46191406	0.47268819	0.47354841	0.47868280
0.47695312	0.47965593	0.47967743	0.47663440
0.45117187	0.46774196	0.49139785	0.48870968
0.51347656	0.48204302	0.47408604	0.48013443
0.47587890	0.47509679	0.48043012	0.47653765
0.46835937	0.47311830	0.48387098	0.48037633
0.49843750	0.48333334	0.47381725	0.47787637
0.47910156	0.48146238	0.48182797	0.47784948
0.48769531	0.51290321	0.47849464	0.47849464
0.49306640	0.48526883	0.47419357	0.47836022
0.48017578	0.47122578	0.47931184	0.47709679
0.48554687	0.48279571	0.47688174	0.48198928
0.48662109	0.47322583	0.47424731	0.47954301
0.47695312	0.47350535	0.48047313	0.47815055
0.48662109	0.46881723	0.47150540	0.48225808
0.48447265	0.48548388	0.47274198	0.47908601
0.47695312	0.47118282	0.47993550	0.47726879
0.46513671	0.48817205	0.47634410	0.48198928
0.46835937	0.48150539	0.47704305	0.47615594
0.47910156	0.47384948	0.48075270	0.47768821
0.48984375	0.47096776	0.50752687	0.47956991
0.48339843	0.48032259	0.48548388	0.47924733
0.47910156	0.47088174	0.48419356	0.47707529
0.47373046	0.49247312	0.47473120	0.48037633
0.47480468	0.48290324	0.48204302	0.47959680
0.48662109	0.47230105	0.48290324	0.47750535
0.47480468	0.46881723	0.48709678	0.47553768
0.47158203	0.48010754	0.47924733	0.47790327
0.47587890	0.47062363	0.47916131	0.47775273
0.47265625	0.47634410	0.51075267	0.47741937
0.47695312	0.48505377	0.48510751	0.47752690
0.48769531	0.47126884	0.48051614	0.47745161
0.47802734	0.47956991	0.47258067	0.47338714
0.47802734	0.47655916	0.48575267	0.47935485
0.43183593	0.47376346	0.48015055	0.47783870
0.47158203	0.47204303	0.46881723	0.49758062
0.46728515	0.48107528	0.48618278	0.47755379
0.48554687	0.47406454	0.47668819	0.47935485
0.47480468	0.46989250	0.47150540	0.47553768
0.48662109	0.48268818	0.48306455	0.47959680
0.49306640	0.47802152	0.47851614	0.47855916
0.47587890	0.48602151	0.48010754	0.47446241
0.48554687	0.47978496	0.48532257	0.47575273
0.42753906	0.48309679	0.46333332	0.48002152
0.35986328	0.44946236	0.55107526	0.48010754
0.51240234	0.49010753	0.48521509	0.48233871
0.46513671	0.48507528	0.46989250	0.47564516
0.38134765	0.41720433	0.46505379	0.50376343
0.52207036	0.45935487	0.53596777	0.46083335
0.46621093	0.47806453	0.46245160	0.47649464
0.29003906	0.69677419	0.44408602	0.46075267
0.15683593	0.49010753	0.43048391	0.48005380
0.50166015	0.47823657	0.48372044	0.48625807
0.46298828	0.46129031	0.37741935	0.45940861
0.51884765	0.46806449	0.48516135	0.48704304
0.52099609	0.48124732	0.46554837	0.47575273
0.57792968	0.20860216	0.44623656	0.47311830
0.47587890	0.47623658	0.44537634	0.47236557
0.47265625	0.48421506	0.48913979	0.48000001
0.47050781	0.36774194	0.54139785	0.49086022
0.48339843	0.47086019	0.48150539	0.46782259
0.53603515	0.49243011	0.47765593	0.48163442
0.59726567	0.49569892	0.50967741	0.46102151
0.46298828	0.47763442	0.48279571	0.48478498
0.46083984	0.49965591	0.47303228	0.47370967
0.45439453	0.42473120	0.56451611	0.47419357
0.40390625	0.45032258	0.45284948	0.48365592
0.47158203	0.46305379	0.47729034	0.48226885
0.44042968	0.37311828	0.48172044	0.47822580
0.46943359	0.48537635	0.48758068	0.48927421
0.46728515	0.50688171	0.48593549	0.47909679
0.51992187	0.61827955	0.47634410	0.50295696
0.45761718	0.47258067	0.47182793	0.48362903
0.43935546	0.47195701	0.47402153	0.47266664
0.71542973	0.47741937	0.49946241	0.50215053
0.29863283	0.50494623	0.49629030	0.46852154
0.58867187	0.49944086	0.47606453	0.48000001
0.48017578	0.57741932	0.50698924	0.47231187
0.38349609	0.45870971	0.47026882	0.48583335
0.57900390	0.48120431	0.48004302	0.47663440
0.29970703	0.47956991	0.44193549	0.46720433
0.49736328	0.47021503	0.47870969	0.47913980
0.71542973	0.45896773	0.48337635	0.47176342
0.49091796	0.46451616	0.41505379	0.44112906
0.58115239	0.54408602	0.48763442	0.48940858
0.44365234	0.48004302	0.46516132	0.47221508
0.37812500	0.60537633	0.54677419	0.47661294
0.56396484	0.46505379	0.47639784	0.47379035
0.50273437	0.47380647	0.47522583	0.47908601
0.51562500	0.46881723	0.41881723	0.49973120
0.48554687	0.49182796	0.48032259	0.47903227
0.44365234	0.44236559	0.47911825	0.47522583
0.51132817	0.50107526	0.49086022	0.49381723
0.62304687	0.48774194	0.46204304	0.47551078
0.46943359	0.47492475	0.47636556	0.47300000
0.51240234	0.55698924	0.38333332	0.50564517
0.45869140	0.49720430	0.46478500	0.48801078
0.45224609	0.53522582	0.49324731	0.47660217
0.40283203	0.52365589	0.57419352	0.48440861
0.55859375	0.47021503	0.49532260	0.48239250
0.48769531	0.47376346	0.47703227	0.47826881
0.62519531	0.58172039	0.42311830	0.48817205
0.46621093	0.49967746	0.45736560	0.48475809
0.47265625	0.47819356	0.47344083	0.48316130
0.50810546	0.46021504	0.50483870	0.52311825
0.59833984	0.50860214	0.47365593	0.48204302
0.48017578	0.46081719	0.48546237	0.48726882
0.40820312	0.53010749	0.51935482	0.49704303
0.45009765	0.46182794	0.48123655	0.47620968
0.47480468	0.46305379	0.48812904	0.48790321
0.43398437	0.40860214	0.52043008	0.49032258
0.50273437	0.47537636	0.48806452	0.47844085
0.64560551	0.45423655	0.47935485	0.47781720
0.53173828	0.39139783	0.46774196	0.45134410
0.23203125	0.49032258	0.47602152	0.46510753
0.45869140	0.47987098	0.46387095	0.48158063
0.52207036	0.48709678	0.41075267	0.52177419
0.47050781	0.48333334	0.49236559	0.46537632
0.44042968	0.44756989	0.47030110	0.47960214
0.45869140	0.46881723	0.49838709	0.45725808
0.58330078	0.46075267	0.50602149	0.46951613
0.47050781	0.48068819	0.48313980	0.47917203
0.36738281	0.38709676	0.45645160	0.46989250
0.42109375	0.51376342	0.49236559	0.47661294
0.50380859	0.47045159	0.47604303	0.47802152
0.49628906	0.47096776	0.48440861	0.47500000
0.48125000	0.47612900	0.47795701	0.47626342
0.53281254	0.49075269	0.47946238	0.47562365
0.46298828	0.48172044	0.44623656	0.45537633
0.47050781	0.47526884	0.48053765	0.47475810
0.48232421	0.47935485	0.47481718	0.47753758
0.51562500	0.48709678	0.48118281	0.47392473
0.47587890	0.47989249	0.47413978	0.47696237
0.51025390	0.47376346	0.47716131	0.47593550
0.45224609	0.48064517	0.47043013	0.46881723
0.43935546	0.46655912	0.48037633	0.47819895
0.46513671	0.47427954	0.47612900	0.47630109
0.46621093	0.46021504	0.48440861	0.48118281
0.49091796	0.47838711	0.47381725	0.47634410
0.44257812	0.47716131	0.47660217	0.47754840
0.48876953	0.47741937	0.46559143	0.46801080
0.46513671	0.47344083	0.48451614	0.47830648
0.49306640	0.47608604	0.47774190	0.47673115
0.47373046	0.47526884	0.47688174	0.47822580
0.47910156	0.46365594	0.47225809	0.47865591
0.43076171	0.48494625	0.47666664	0.47743015
0.47587890	0.43870968	0.48225808	0.47123661
0.47480468	0.47311830	0.47935485	0.47784948
0.46943359	0.47268819	0.47886023	0.47668819
0.44580078	0.40645160	0.48279571	0.47446241
0.46835937	0.47172045	0.47602152	0.47583336
0.47373046	0.47423658	0.47937636	0.47707529
0.47910156	0.49139785	0.47043013	0.47580647
0.42001953	0.47032256	0.47236557	0.47537636
0.48662109	0.47015051	0.47649464	0.47823657
0.49843750	0.47849464	0.47849464	0.47876348
0.45332031	0.47591400	0.47344083	0.47723121
0.48339843	0.48752689	0.47591400	0.47726879
